uniprot,cluster,fnat,fnat_correct,fnat_total,fnonnat,fnonnat_nnative,fnonnat_model,irms,lrms,dockq,capri
P12931,132,0.0,0.0,3.0,1.0,60.0,60.0,12.869,49.193,0.014,Incorrect
Q3KK31,013,0.125,2.0,16.0,0.982,108.0,110.0,13.565,50.477,0.055,Incorrect
P62826,096,0.0,0.0,81.0,1.0,2.0,2.0,28.622,71.304,0.006,Incorrect
P32527,038,0.861,31.0,36.0,0.295,13.0,44.0,1.495,1.606,0.776,Medium
P12931,U10-000,0.824,28.0,34.0,0.533,32.0,60.0,2.248,7.656,0.561,Medium
P28482,002,0.643,54.0,84.0,0.239,17.0,71.0,2.092,5.219,0.57,Medium
O08967,035,0.75,21.0,28.0,0.65,39.0,60.0,3.96,7.589,0.477,Acceptable
Q63450,281,0.0,0.0,6.0,1.0,73.0,73.0,11.591,24.721,0.041,Incorrect
P53686,023,0.286,10.0,35.0,0.762,32.0,42.0,4.148,4.222,0.401,Acceptable
O08967,007,0.469,23.0,49.0,0.617,37.0,60.0,4.193,7.314,0.386,Acceptable
P12931,084,0.0,0.0,13.0,1.0,60.0,60.0,3.758,48.39,0.056,Incorrect
P53042,004,0.0,0.0,0.0,1.0,46.0,46.0,4.414,47.73,0.045,Incorrect
Q63450,214,0.0,0.0,41.0,1.0,73.0,73.0,12.267,25.481,0.038,Incorrect
Q83RJ4,000,0.0,0.0,2.0,1.0,43.0,43.0,13.943,59.749,0.01,Incorrect
Q96BN8,034,0.344,32.0,93.0,0.712,79.0,111.0,9.091,62.762,0.13,Incorrect
Q63450,U100-009,0.681,49.0,72.0,0.329,24.0,73.0,9.145,19.38,0.289,Acceptable
P53042,045,0.2,6.0,30.0,0.87,40.0,46.0,7.835,12.782,0.181,Incorrect
Q96BN8,006,0.188,13.0,69.0,0.883,98.0,111.0,21.755,70.611,0.069,Incorrect
P53686,069,0.286,4.0,14.0,0.905,38.0,42.0,4.096,9.447,0.284,Acceptable
P35520,174,0.259,7.0,27.0,0.86,43.0,50.0,17.121,28.082,0.117,Incorrect
P12931,136,0.0,0.0,9.0,1.0,60.0,60.0,13.017,55.742,0.012,Incorrect
P12931,005,0.0,0.0,7.0,1.0,60.0,60.0,14.738,58.263,0.01,Incorrect
Q02750,008,0.932,69.0,74.0,0.179,15.0,84.0,1.733,1.163,0.781,Medium
P00523,144,0.0,0.0,1.0,1.0,63.0,63.0,6.264,39.925,0.033,Incorrect
P12931,056,0.0,0.0,5.0,1.0,60.0,60.0,5.183,53.639,0.034,Incorrect
P32527,017,0.946,35.0,37.0,0.205,9.0,44.0,1.159,1.233,0.851,High
Q3KK31,118,0.15,3.0,20.0,0.973,107.0,110.0,16.081,38.361,0.068,Incorrect
P07038,U100-000,0.067,2.0,30.0,0.5,2.0,4.0,4.328,9.892,0.2,Incorrect
P12931,U10-009,0.08,4.0,50.0,0.933,56.0,60.0,5.623,7.466,0.237,Acceptable
P53686,033,0.0,0.0,3.0,1.0,42.0,42.0,5.473,11.913,0.136,Incorrect
P28482,190,0.578,37.0,64.0,0.479,34.0,71.0,4.557,5.357,0.464,Acceptable
P00523,077,0.0,0.0,7.0,1.0,63.0,63.0,6.127,45.191,0.03,Incorrect
Q02750,030,0.583,35.0,60.0,0.583,49.0,84.0,8.794,5.389,0.442,Acceptable
P14633,027,0.0,0.0,1.0,1.0,13.0,13.0,11.507,41.523,0.019,Incorrect
Q95PM0,009,0.0,0.0,23.0,1.0,54.0,54.0,14.892,18.699,0.06,Incorrect
P22681,004,0.312,5.0,16.0,0.889,40.0,45.0,10.25,32.937,0.132,Incorrect
,,,,,,,,,,,Incorrect
Q02750,U10-004,0.855,71.0,83.0,0.155,13.0,84.0,8.379,3.09,0.59,Medium
P62826,053,1.0,1.0,1.0,0.5,1.0,2.0,2.44,35.467,0.443,Acceptable
P14633,U10-008,0.0,0.0,0.0,1.0,13.0,13.0,6.702,23.467,0.055,Incorrect
P28482,068,0.256,10.0,39.0,0.859,61.0,71.0,6.704,11.275,0.222,Incorrect
P31016,055,0.0,0.0,1.0,1.0,11.0,11.0,9.448,39.207,0.023,Incorrect
P27577,002,0.481,13.0,27.0,0.705,31.0,44.0,4.008,16.738,0.27,Acceptable
Q3KK31,101,0.091,2.0,22.0,0.982,108.0,110.0,13.552,36.602,0.051,Incorrect
Q3KK31,125,0.13,3.0,23.0,0.973,107.0,110.0,12.593,41.423,0.062,Incorrect
B5XAZ0,061,0.167,3.0,18.0,0.889,24.0,27.0,9.038,24.761,0.1,Incorrect
P28482,220,0.159,11.0,69.0,0.845,60.0,71.0,13.113,13.026,0.157,Incorrect
P27577,009,0.073,4.0,55.0,0.909,40.0,44.0,12.265,41.535,0.043,Incorrect
Q63450,263,0.186,8.0,43.0,0.89,65.0,73.0,5.327,10.768,0.214,Incorrect
P35520,046,0.1,7.0,70.0,0.86,43.0,50.0,23.017,50.001,0.044,Incorrect
P31016,U100-007,0.917,11.0,12.0,0.0,0.0,11.0,0.489,1.223,0.933,High
Q63450,203,0.0,0.0,15.0,1.0,73.0,73.0,13.929,48.451,0.014,Incorrect
B5XAZ0,077,0.176,3.0,17.0,0.889,24.0,27.0,9.69,16.869,0.134,Incorrect
Q8RT31,U10-005,0.871,54.0,62.0,0.182,12.0,66.0,0.721,2.039,0.876,High
P00523,026,0.0,0.0,3.0,1.0,63.0,63.0,9.753,45.241,0.019,Incorrect
Q63450,019,0.0,0.0,24.0,1.0,73.0,73.0,9.309,20.666,0.057,Incorrect
P35520,210,0.109,7.0,64.0,0.86,43.0,50.0,20.566,46.497,0.049,Incorrect
P26358,U10-000,0.0,0.0,27.0,1.0,30.0,30.0,27.083,48.405,0.011,Incorrect
P35520,039,0.088,8.0,91.0,0.84,42.0,50.0,13.157,47.257,0.044,Incorrect
Q02750,015,0.84,68.0,81.0,0.19,16.0,84.0,8.644,5.839,0.516,Medium
Q63450,182,0.607,34.0,56.0,0.534,39.0,73.0,6.764,17.972,0.279,Acceptable
P28482,301,0.451,37.0,82.0,0.479,34.0,71.0,2.837,5.493,0.458,Acceptable
P28482,245,0.25,17.0,68.0,0.761,54.0,71.0,11.783,19.534,0.142,Incorrect
Q58719,U10-004,0.756,62.0,82.0,0.061,4.0,66.0,4.544,12.625,0.389,Acceptable
P35520,161,0.135,7.0,52.0,0.86,43.0,50.0,19.442,35.781,0.065,Incorrect
P21333,U100-000,0.844,76.0,90.0,0.084,7.0,83.0,0.44,0.815,0.919,High
P53042,053,0.0,0.0,1.0,1.0,46.0,46.0,15.624,51.828,0.012,Incorrect
P60240,U10-003,0.0,0.0,0.0,0.0,0.0,0.0,19.555,25.992,0.034,Incorrect
P32527,001,0.911,41.0,45.0,0.068,3.0,44.0,0.337,0.492,0.953,High
P00523,067,0.0,0.0,1.0,1.0,63.0,63.0,8.063,54.633,0.019,Incorrect
,,,,,,,,,,,Incorrect
P00523,003,0.0,0.0,1.0,1.0,63.0,63.0,11.799,40.131,0.02,Incorrect
P12931,U10-008,0.852,23.0,27.0,0.617,37.0,60.0,2.666,24.649,0.4,Acceptable
P12931,147,0.0,0.0,7.0,1.0,60.0,60.0,11.017,57.58,0.013,Incorrect
Q63450,U100-005,0.868,46.0,53.0,0.37,27.0,73.0,6.609,17.332,0.37,Acceptable
P53686,056,0.222,2.0,9.0,0.952,40.0,42.0,6.395,13.916,0.182,Incorrect
P28482,043,0.537,29.0,54.0,0.592,42.0,71.0,10.302,29.06,0.212,Incorrect
P29350,U100-007,0.944,17.0,18.0,0.15,3.0,20.0,0.952,1.838,0.871,High
P62826,031,1.0,1.0,1.0,0.5,1.0,2.0,11.945,56.997,0.346,Acceptable
P53042,019,0.0,0.0,0.0,1.0,46.0,46.0,2.949,50.784,0.078,Incorrect
P28482,306,0.159,18.0,113.0,0.746,53.0,71.0,9.637,22.85,0.102,Incorrect
P29350,004,0.0,0.0,31.0,1.0,20.0,20.0,20.646,58.94,0.009,Incorrect
P00520,U10-005,0.068,3.0,44.0,0.96,72.0,75.0,18.967,77.461,0.029,Incorrect
P35520,064,0.178,8.0,45.0,0.84,42.0,50.0,17.51,41.012,0.075,Incorrect
P12931,036,0.0,0.0,6.0,1.0,60.0,60.0,5.907,58.285,0.027,Incorrect
Q63450,U10-001,0.842,48.0,57.0,0.342,25.0,73.0,5.496,11.775,0.418,Acceptable
Q63450,288,0.0,0.0,2.0,1.0,73.0,73.0,5.749,38.667,0.037,Incorrect
Q3KK31,055,0.286,2.0,7.0,0.982,108.0,110.0,10.505,60.334,0.108,Incorrect
P12931,094,0.0,0.0,6.0,1.0,60.0,60.0,7.184,47.907,0.024,Incorrect
P31016,U10-001,0.75,3.0,4.0,0.727,8.0,11.0,0.902,3.559,0.778,Medium
P35520,197,0.545,6.0,11.0,0.88,44.0,50.0,14.369,27.096,0.215,Incorrect
P53042,U100-007,0.868,33.0,38.0,0.283,13.0,46.0,1.406,4.343,0.731,Medium
Q83RJ4,U100-002,0.727,24.0,33.0,0.442,19.0,43.0,5.504,8.163,0.439,Acceptable
Q63450,295,0.079,3.0,38.0,0.959,70.0,73.0,13.1,39.474,0.045,Incorrect
P35520,U100-004,0.935,43.0,46.0,0.14,7.0,50.0,0.916,7.446,0.743,Medium
Q63450,U100-004,0.942,49.0,52.0,0.329,24.0,73.0,5.687,14.532,0.421,Acceptable
P31016,U100-001,0.917,11.0,12.0,0.0,0.0,11.0,0.669,2.202,0.896,High
O76074,U10-007,0.714,5.0,7.0,0.286,2.0,7.0,3.194,10.184,0.435,Acceptable
P62826,069,1.0,1.0,1.0,0.5,1.0,2.0,1.653,22.374,0.526,Medium
B5XAZ0,071,0.957,22.0,23.0,0.185,5.0,27.0,5.412,22.382,0.385,Acceptable
P28482,151,0.333,14.0,42.0,0.803,57.0,71.0,16.366,23.475,0.153,Incorrect
Q63450,228,0.0,0.0,19.0,1.0,73.0,73.0,10.346,27.313,0.036,Incorrect
P35520,U100-007,0.922,47.0,51.0,0.06,3.0,50.0,1.033,3.37,0.821,High
P00523,117,0.0,0.0,74.0,1.0,63.0,63.0,13.983,51.255,0.013,Incorrect
Q8NQJ3,059,0.0,0.0,2.0,0.0,0.0,0.0,4.15,20.064,0.089,Incorrect
P35520,031,0.143,15.0,105.0,0.7,35.0,50.0,18.428,26.711,0.08,Incorrect
Q63450,168,0.0,0.0,22.0,1.0,73.0,73.0,14.464,37.821,0.02,Incorrect
P28482,129,0.559,52.0,93.0,0.268,19.0,71.0,1.78,3.81,0.602,Medium
P28482,230,0.373,19.0,51.0,0.732,52.0,71.0,13.33,9.444,0.278,Acceptable
B5XAZ0,120,0.167,4.0,24.0,0.852,23.0,27.0,10.687,17.739,0.124,Incorrect
P28482,042,0.226,14.0,62.0,0.803,57.0,71.0,13.017,26.781,0.11,Incorrect
Q6GQQ9,004,0.364,8.0,22.0,0.795,31.0,39.0,9.429,31.206,0.152,Incorrect
Q3KK31,027,0.107,3.0,28.0,0.973,107.0,110.0,14.536,24.085,0.076,Incorrect
P28482,090,0.275,25.0,91.0,0.648,46.0,71.0,9.417,24.75,0.135,Incorrect
B5XAZ0,086,0.765,26.0,34.0,0.037,1.0,27.0,7.789,14.723,0.35,Acceptable
P28482,229,0.21,17.0,81.0,0.761,54.0,71.0,12.298,28.284,0.102,Incorrect
P53042,036,0.0,0.0,0.0,1.0,46.0,46.0,12.242,23.72,0.043,Incorrect
P28482,277,0.198,19.0,96.0,0.732,52.0,71.0,14.24,10.648,0.199,Incorrect
P00523,037,0.0,0.0,32.0,1.0,63.0,63.0,14.342,48.859,0.013,Incorrect
P28482,057,0.469,38.0,81.0,0.465,33.0,71.0,2.861,6.401,0.441,Acceptable
D2AJU0,000,0.0,0.0,0.0,1.0,40.0,40.0,12.189,33.853,0.025,Incorrect
P14633,003,0.0,0.0,0.0,1.0,13.0,13.0,13.233,43.346,0.017,Incorrect
Q63450,171,0.127,7.0,55.0,0.904,66.0,73.0,8.357,17.016,0.119,Incorrect
,,,,,,,,,,,Incorrect
P12931,008,0.0,0.0,0.0,1.0,60.0,60.0,6.923,48.05,0.025,Incorrect
Q63450,044,0.361,13.0,36.0,0.822,60.0,73.0,7.945,16.587,0.201,Incorrect
P32527,052,0.971,34.0,35.0,0.227,10.0,44.0,0.909,1.013,0.896,High
P28482,133,0.53,44.0,83.0,0.38,27.0,71.0,3.318,5.438,0.47,Acceptable
P13864,U100-001,0.0,0.0,1.0,1.0,1.0,1.0,14.917,21.115,0.05,Incorrect
,,,,,,,,,,,Incorrect
Q8NQJ3,065,0.0,0.0,0.0,0.0,0.0,0.0,1.781,59.441,0.145,Incorrect
Q3KK31,127,0.053,1.0,19.0,0.991,109.0,110.0,11.954,66.326,0.028,Incorrect
P26358,U100-009,0.059,2.0,34.0,0.933,28.0,30.0,11.747,17.976,0.086,Incorrect
P32527,010,0.944,34.0,36.0,0.227,10.0,44.0,0.848,0.91,0.897,High
,,,,,,,,,,,Incorrect
P00523,016,0.0,0.0,3.0,1.0,63.0,63.0,13.718,48.605,0.014,Incorrect
Q8RT31,003,0.111,1.0,9.0,0.985,65.0,66.0,10.794,70.312,0.048,Incorrect
P14633,036,0.0,0.0,5.0,1.0,13.0,13.0,15.7,46.17,0.014,Incorrect
P04637,U10-005,0.0,0.0,3.0,0.0,0.0,0.0,17.899,39.588,0.017,Incorrect
O08967,U10-002,0.235,4.0,17.0,0.933,56.0,60.0,10.235,40.011,0.1,Incorrect
,,,,,,,,,,,Incorrect
P00579,U10-008,0.0,0.0,0.0,0.0,0.0,0.0,9.297,53.11,0.017,Incorrect
Q63450,275,0.0,0.0,41.0,1.0,73.0,73.0,15.744,35.413,0.021,Incorrect
B5XAZ0,107,0.545,6.0,11.0,0.778,21.0,27.0,5.436,21.852,0.249,Acceptable
Q8NQJ3,005,0.0,0.0,0.0,0.0,0.0,0.0,1.193,16.651,0.273,Acceptable
P35520,U10-004,0.219,7.0,32.0,0.86,43.0,50.0,19.045,50.172,0.084,Incorrect
Q63450,177,0.484,30.0,62.0,0.589,43.0,73.0,9.256,16.58,0.239,Acceptable
P28482,U10-004,0.638,60.0,94.0,0.155,11.0,71.0,1.661,3.888,0.638,Medium
P22681,015,0.167,5.0,30.0,0.889,40.0,45.0,6.856,23.252,0.11,Incorrect
P62826,U10-006,0.0,0.0,79.0,1.0,2.0,2.0,28.38,70.563,0.006,Incorrect
Q58719,U10-009,0.759,60.0,79.0,0.091,6.0,66.0,4.621,12.564,0.39,Acceptable
P12931,108,0.0,0.0,1.0,1.0,60.0,60.0,8.411,49.664,0.02,Incorrect
Q3KK31,133,0.1,3.0,30.0,0.973,107.0,110.0,14.375,51.928,0.046,Incorrect
P12931,105,0.0,0.0,4.0,1.0,60.0,60.0,11.697,61.357,0.012,Incorrect
P29350,U100-001,0.947,18.0,19.0,0.1,2.0,20.0,1.602,1.95,0.788,Medium
P13864,U100-004,0.0,0.0,2.0,1.0,1.0,1.0,9.117,21.696,0.053,Incorrect
,,,,,,,,,,,Incorrect
,,,,,,,,,,,Incorrect
P62826,015,1.0,1.0,1.0,0.5,1.0,2.0,1.407,22.879,0.551,Medium
P13864,U10-005,0.0,0.0,26.0,1.0,1.0,1.0,21.928,51.057,0.011,Incorrect
P35520,U100-003,0.936,44.0,47.0,0.12,6.0,50.0,0.878,4.101,0.831,High
P28482,028,0.254,17.0,67.0,0.761,54.0,71.0,12.996,31.408,0.112,Incorrect
Q63450,074,0.338,26.0,77.0,0.644,47.0,73.0,4.167,8.669,0.314,Acceptable
,,,,,,,,,,,Incorrect
Q3KK31,U100-009,0.694,59.0,85.0,0.464,51.0,110.0,1.847,4.118,0.634,Medium
P35520,049,0.146,6.0,41.0,0.88,44.0,50.0,24.609,49.226,0.06,Incorrect
P28482,067,0.131,8.0,61.0,0.887,63.0,71.0,13.034,14.519,0.133,Incorrect
Q3KK31,015,0.118,2.0,17.0,0.982,108.0,110.0,12.04,57.326,0.051,Incorrect
P14633,022,0.0,0.0,0.0,1.0,13.0,13.0,10.964,37.03,0.023,Incorrect
,,,,,,,,,,,Incorrect
B5XAZ0,047,0.952,20.0,21.0,0.259,7.0,27.0,2.671,10.015,0.537,Medium
P35520,003,0.119,8.0,67.0,0.84,42.0,50.0,23.008,38.211,0.057,Incorrect
P00523,159,0.0,0.0,3.0,1.0,63.0,63.0,3.836,61.9,0.05,Incorrect
Q8NQJ3,077,0.0,0.0,13.0,0.0,0.0,0.0,7.33,24.342,0.05,Incorrect
,,,,,,,,,,,Incorrect
B5XAZ0,085,0.333,3.0,9.0,0.889,24.0,27.0,8.911,17.116,0.186,Incorrect
B5XAZ0,019,0.917,22.0,24.0,0.185,5.0,27.0,5.92,12.143,0.435,Acceptable
Q63450,105,0.107,3.0,28.0,0.959,70.0,73.0,17.971,33.465,0.058,Incorrect
P00523,140,0.0,0.0,0.0,1.0,63.0,63.0,8.188,40.054,0.025,Incorrect
Q95PM0,U10-007,0.622,23.0,37.0,0.574,31.0,54.0,2.651,1.456,0.612,Medium
P62826,042,1.0,1.0,1.0,0.5,1.0,2.0,1.259,21.288,0.575,Medium
Q8NQJ3,025,0.0,0.0,1.0,0.0,0.0,0.0,2.981,14.505,0.153,Incorrect
P28482,260,0.14,12.0,86.0,0.831,59.0,71.0,12.074,30.231,0.076,Incorrect
O08967,000,0.0,0.0,6.0,1.0,60.0,60.0,13.707,32.393,0.025,Incorrect
P32527,060,0.941,32.0,34.0,0.273,12.0,44.0,1.244,1.47,0.835,High
P28482,030,0.395,15.0,38.0,0.789,56.0,71.0,14.322,13.562,0.229,Incorrect
P00520,U10-000,0.073,8.0,109.0,0.893,67.0,75.0,23.137,79.057,0.03,Incorrect
Q8NQJ3,070,0.0,0.0,11.0,0.0,0.0,0.0,4.546,13.562,0.127,Incorrect
Q3KK31,023,0.111,2.0,18.0,0.982,108.0,110.0,14.326,57.719,0.048,Incorrect
Q63450,065,0.0,0.0,0.0,1.0,73.0,73.0,13.762,34.213,0.023,Incorrect
P28482,236,0.268,15.0,56.0,0.789,56.0,71.0,16.611,10.082,0.23,Acceptable
P35520,060,0.139,11.0,79.0,0.78,39.0,50.0,16.262,44.44,0.061,Incorrect
Q63450,U10-005,0.0,0.0,43.0,1.0,73.0,73.0,9.368,18.456,0.067,Incorrect
P12931,096,0.0,0.0,7.0,1.0,60.0,60.0,5.33,60.577,0.031,Incorrect
Q63450,U100-002,0.941,48.0,51.0,0.342,25.0,73.0,5.508,14.061,0.426,Acceptable
Q02750,U10-008,0.911,72.0,79.0,0.143,12.0,84.0,2.599,1.289,0.713,Medium
P28482,149,0.596,56.0,94.0,0.211,15.0,71.0,2.362,6.197,0.512,Medium
,,,,,,,,,,,Incorrect
P28482,288,0.4,14.0,35.0,0.803,57.0,71.0,12.023,14.124,0.227,Incorrect
Q63450,250,0.0,0.0,27.0,1.0,73.0,73.0,14.929,38.427,0.019,Incorrect
P21333,U10-009,0.83,44.0,53.0,0.47,39.0,83.0,2.319,21.573,0.42,Acceptable
,,,,,,,,,,,Incorrect
P12931,130,0.0,0.0,0.0,1.0,60.0,60.0,8.269,37.965,0.027,Incorrect
,,,,,,,,,,,Incorrect
P12931,160,0.0,0.0,8.0,1.0,60.0,60.0,10.093,60.668,0.014,Incorrect
Q02750,033,0.855,71.0,83.0,0.155,13.0,84.0,3.223,4.321,0.609,Medium
O60741,U100-003,0.483,14.0,29.0,0.763,45.0,59.0,7.135,31.03,0.198,Incorrect
Q8NQJ3,009,0.0,0.0,0.0,0.0,0.0,0.0,10.077,52.93,0.016,Incorrect
O76074,U100-007,0.6,3.0,5.0,0.571,4.0,7.0,2.294,8.621,0.464,Acceptable
P28482,177,0.351,26.0,74.0,0.634,45.0,71.0,10.45,25.588,0.157,Incorrect
Q63450,164,0.182,12.0,66.0,0.836,61.0,73.0,9.168,21.459,0.115,Incorrect
P12931,155,0.0,0.0,0.0,1.0,60.0,60.0,11.152,60.586,0.012,Incorrect
Q02750,009,0.582,32.0,55.0,0.619,52.0,84.0,15.699,29.308,0.223,Incorrect
P28482,278,0.467,14.0,30.0,0.803,57.0,71.0,11.01,17.808,0.223,Incorrect
P00523,040,0.0,0.0,17.0,1.0,63.0,63.0,14.316,60.261,0.01,Incorrect
Q02750,U10-006,0.887,71.0,80.0,0.155,13.0,84.0,2.459,1.537,0.709,Medium
O08967,009,0.3,3.0,10.0,0.95,57.0,60.0,7.17,25.089,0.148,Incorrect
P12931,173,0.0,0.0,1.0,1.0,60.0,60.0,15.182,48.757,0.013,Incorrect
P12931,044,0.0,0.0,5.0,1.0,60.0,60.0,9.267,55.174,0.016,Incorrect
P53686,U10-001,0.19,4.0,21.0,0.905,38.0,42.0,3.796,7.276,0.301,Acceptable
Q96BN8,023,0.209,23.0,110.0,0.793,88.0,111.0,10.395,46.507,0.087,Incorrect
,,,,,,,,,,,Incorrect
D2AJU0,U10-005,0.435,20.0,46.0,0.5,20.0,40.0,6.857,9.374,0.311,Acceptable
P31016,035,0.0,0.0,0.0,1.0,11.0,11.0,11.193,39.395,0.021,Incorrect
Q9Y6K1,U100-004,0.306,30.0,98.0,0.571,40.0,70.0,9.255,11.979,0.222,Incorrect
P53042,046,0.0,0.0,2.0,1.0,46.0,46.0,7.97,41.629,0.025,Incorrect
B5XAZ0,013,1.0,26.0,26.0,0.037,1.0,27.0,0.354,1.068,0.977,High
P62826,043,0.059,1.0,17.0,0.5,1.0,2.0,25.148,70.108,0.026,Incorrect
P62826,U10-001,1.0,2.0,2.0,0.0,0.0,2.0,0.614,18.346,0.678,Medium
Q04929,035,0.0,0.0,3.0,1.0,3.0,3.0,7.967,22.541,0.053,Incorrect
Q6GQQ9,013,0.4,8.0,20.0,0.795,31.0,39.0,9.933,34.345,0.16,Incorrect
P28482,013,0.25,17.0,68.0,0.761,54.0,71.0,8.561,16.59,0.163,Incorrect
Q63450,117,0.0,0.0,7.0,1.0,73.0,73.0,10.323,57.931,0.014,Incorrect
P21333,U10-001,0.909,40.0,44.0,0.518,43.0,83.0,2.415,16.44,0.466,Acceptable
B5XAZ0,001,0.964,27.0,28.0,0.0,0.0,27.0,0.219,0.641,0.979,High
P28482,200,0.5,12.0,24.0,0.831,59.0,71.0,11.001,31.164,0.196,Incorrect
Q3KK31,032,0.25,2.0,8.0,0.982,108.0,110.0,10.369,53.674,0.098,Incorrect
P14633,037,0.0,0.0,0.0,1.0,13.0,13.0,10.807,39.077,0.021,Incorrect
Q63450,152,0.0,0.0,1.0,1.0,73.0,73.0,10.432,36.683,0.024,Incorrect
P00523,045,0.0,0.0,10.0,1.0,63.0,63.0,11.776,46.484,0.016,Incorrect
P32527,008,0.919,34.0,37.0,0.227,10.0,44.0,1.092,1.098,0.852,High
P31016,073,0.0,0.0,0.0,1.0,11.0,11.0,12.326,27.501,0.034,Incorrect
D2AJU0,U10-002,0.9,18.0,20.0,0.55,22.0,40.0,5.366,6.774,0.528,Medium
P12931,U10-003,0.423,11.0,26.0,0.817,49.0,60.0,5.612,7.881,0.342,Acceptable
B5XAZ0,101,0.444,4.0,9.0,0.852,23.0,27.0,6.919,19.35,0.217,Incorrect
B5XAZ0,023,0.227,5.0,22.0,0.815,22.0,27.0,7.416,24.436,0.125,Incorrect
P04637,U10-006,0.0,0.0,0.0,0.0,0.0,0.0,18.331,29.447,0.028,Incorrect
Q9Y6K1,U100-001,0.186,16.0,86.0,0.771,54.0,70.0,14.027,42.79,0.078,Incorrect
Q3KK31,U100-003,0.711,54.0,76.0,0.509,56.0,110.0,2.053,4.794,0.606,Medium
P31016,016,0.0,0.0,3.0,1.0,11.0,11.0,13.114,41.283,0.018,Incorrect
Q3KK31,031,0.286,2.0,7.0,0.982,108.0,110.0,11.209,51.961,0.11,Incorrect
P29350,017,0.0,0.0,14.0,1.0,20.0,20.0,17.218,67.254,0.008,Incorrect
Q58719,U100-003,0.753,61.0,81.0,0.076,5.0,66.0,6.103,15.023,0.351,Acceptable
P35520,235,0.206,7.0,34.0,0.86,43.0,50.0,18.742,48.5,0.081,Incorrect
P53042,043,0.0,0.0,8.0,1.0,46.0,46.0,10.702,43.165,0.019,Incorrect
P35520,124,0.103,6.0,58.0,0.88,44.0,50.0,20.783,42.406,0.049,Incorrect
Q63450,226,0.3,30.0,100.0,0.589,43.0,73.0,3.467,6.985,0.352,Acceptable
P32527,071,0.872,34.0,39.0,0.227,10.0,44.0,1.343,1.102,0.803,High
Q63450,107,0.317,20.0,63.0,0.726,53.0,73.0,3.782,7.054,0.349,Acceptable
P00523,057,0.0,0.0,6.0,1.0,63.0,63.0,11.318,58.638,0.013,Incorrect
P28482,205,0.549,45.0,82.0,0.366,26.0,71.0,3.124,5.849,0.472,Acceptable
P29350,U10-002,0.0,0.0,22.0,1.0,20.0,20.0,17.518,56.471,0.01,Incorrect
P53686,009,0.062,1.0,16.0,0.976,41.0,42.0,5.772,11.842,0.155,Incorrect
P35520,169,0.078,6.0,77.0,0.88,44.0,50.0,20.702,40.714,0.042,Incorrect
Q63450,112,0.385,35.0,91.0,0.521,38.0,73.0,4.111,8.493,0.334,Acceptable
P53686,002,0.417,5.0,12.0,0.881,37.0,42.0,3.695,6.138,0.405,Acceptable
B5XAZ0,035,0.938,15.0,16.0,0.444,12.0,27.0,4.223,7.506,0.537,Medium
Q63450,204,0.0,0.0,9.0,1.0,73.0,73.0,12.63,38.18,0.02,Incorrect
,,,,,,,,,,,Incorrect
Q6GQQ9,005,0.467,7.0,15.0,0.821,32.0,39.0,9.76,34.855,0.182,Incorrect
P00523,U10-004,0.0,0.0,78.0,1.0,63.0,63.0,11.696,30.571,0.029,Incorrect
Q02750,014,0.822,74.0,90.0,0.119,10.0,84.0,5.376,5.897,0.523,Medium
B5XAZ0,073,0.929,26.0,28.0,0.037,1.0,27.0,4.591,13.275,0.439,Acceptable
,,,,,,,,,,,Incorrect
Q95PM0,U10-003,0.5,5.0,10.0,0.907,49.0,54.0,4.381,9.421,0.351,Acceptable
P62826,088,0.0,0.0,37.0,1.0,2.0,2.0,28.005,72.72,0.005,Incorrect
P31016,051,0.0,0.0,3.0,1.0,11.0,11.0,9.29,29.077,0.035,Incorrect
P28482,070,0.298,25.0,84.0,0.648,46.0,71.0,11.513,29.061,0.131,Incorrect
P53686,063,0.0,0.0,14.0,1.0,42.0,42.0,4.545,11.751,0.147,Incorrect
P35520,044,0.438,7.0,16.0,0.86,43.0,50.0,13.507,30.007,0.175,Incorrect
Q3KK31,113,0.05,2.0,40.0,0.982,108.0,110.0,14.124,32.393,0.042,Incorrect
Q63450,208,0.307,23.0,75.0,0.685,50.0,73.0,4.834,9.612,0.278,Acceptable
,,,,,,,,,,,Incorrect
P28482,140,0.217,15.0,69.0,0.789,56.0,71.0,15.987,24.523,0.111,Incorrect
Q83RJ4,U10-008,0.0,0.0,16.0,1.0,43.0,43.0,15.654,46.198,0.014,Incorrect
P32527,073,0.895,34.0,38.0,0.227,10.0,44.0,1.191,1.246,0.829,High
P53686,046,0.0,0.0,7.0,1.0,42.0,42.0,5.266,11.001,0.15,Incorrect
P53686,072,0.0,0.0,20.0,1.0,42.0,42.0,14.181,16.034,0.077,Incorrect
Q8NQJ3,048,0.0,0.0,6.0,0.0,0.0,0.0,8.761,28.911,0.036,Incorrect
Q8NQJ3,030,0.0,0.0,0.0,0.0,0.0,0.0,2.432,7.383,0.282,Acceptable
Q04929,U10-009,0.0,0.0,1.0,1.0,3.0,3.0,1.963,10.421,0.256,Acceptable
P35520,219,0.104,7.0,67.0,0.86,43.0,50.0,19.863,38.9,0.052,Incorrect
P28482,208,0.46,23.0,50.0,0.676,48.0,71.0,10.109,23.835,0.198,Incorrect
P35520,082,0.231,9.0,39.0,0.82,41.0,50.0,13.786,31.668,0.103,Incorrect
