	uniprot	pdb	region_1	region_2	af_filename	chain	cluster	cf_filename
860	Q72AS4	3ze6	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	022	Q72AS4_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
861	Q72AS4	3ze6	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	074	Q72AS4_074_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
862	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	065	Q72AS4_065_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
863	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	047	Q72AS4_047_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
864	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	172	Q72AS4_172_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
865	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	034	Q72AS4_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
866	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	081	Q72AS4_081_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
867	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	110	Q72AS4_110_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
868	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	178	Q72AS4_178_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
869	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	006	Q72AS4_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
870	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	105	Q72AS4_105_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
871	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	137	Q72AS4_137_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
872	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	136	Q72AS4_136_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
873	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	077	Q72AS4_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
874	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	151	Q72AS4_151_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
875	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	147	Q72AS4_147_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
876	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	078	Q72AS4_078_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
877	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	163	Q72AS4_163_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
878	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	083	Q72AS4_083_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
879	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	162	Q72AS4_162_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
880	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	089	Q72AS4_089_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
881	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	063	Q72AS4_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
882	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	010	Q72AS4_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
883	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	111	Q72AS4_111_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
884	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	140	Q72AS4_140_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
885	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	094	Q72AS4_094_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
886	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	199	Q72AS4_199_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
887	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	000	Q72AS4_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
888	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	168	Q72AS4_168_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
889	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	025	Q72AS4_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
890	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	058	Q72AS4_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
891	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	146	Q72AS4_146_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
892	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	017	Q72AS4_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
893	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	024	Q72AS4_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
894	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	052	Q72AS4_052_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
895	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	036	Q72AS4_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
896	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	029	Q72AS4_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
897	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	183	Q72AS4_183_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
898	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	088	Q72AS4_088_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
899	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	046	Q72AS4_046_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
900	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	072	Q72AS4_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
901	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	184	Q72AS4_184_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
902	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	013	Q72AS4_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
903	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	152	Q72AS4_152_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
904	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	U10-009	Q72AS4_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
905	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	092	Q72AS4_092_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
906	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	096	Q72AS4_096_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
907	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	064	Q72AS4_064_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
908	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	112	Q72AS4_112_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
909	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	118	Q72AS4_118_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
910	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	153	Q72AS4_153_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
911	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	182	Q72AS4_182_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
912	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	193	Q72AS4_193_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
913	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	U100-000	Q72AS4_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
914	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	087	Q72AS4_087_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
915	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	194	Q72AS4_194_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
916	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	U10-002	Q72AS4_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
917	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	055	Q72AS4_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
918	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	180	Q72AS4_180_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
919	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	053	Q72AS4_053_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
920	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	113	Q72AS4_113_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
921	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	101	Q72AS4_101_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
922	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	U10-000	Q72AS4_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
923	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	127	Q72AS4_127_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
924	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	135	Q72AS4_135_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
925	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	007	Q72AS4_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
926	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	023	Q72AS4_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
927	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	042	Q72AS4_042_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
928	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	048	Q72AS4_048_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
929	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	158	Q72AS4_158_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
930	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	122	Q72AS4_122_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
931	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	038	Q72AS4_038_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
932	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	176	Q72AS4_176_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
933	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	086	Q72AS4_086_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
934	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	100	Q72AS4_100_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
935	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	160	Q72AS4_160_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
936	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	031	Q72AS4_031_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
937	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	026	Q72AS4_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
938	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	004	Q72AS4_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
939	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	003	Q72AS4_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
940	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	075	Q72AS4_075_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
941	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	079	Q72AS4_079_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
942	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	068	Q72AS4_068_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
943	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	U100-002	Q72AS4_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
944	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	056	Q72AS4_056_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
945	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	124	Q72AS4_124_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
946	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	U100-006	Q72AS4_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
947	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	103	Q72AS4_103_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
948	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	181	Q72AS4_181_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
949	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	U100-007	Q72AS4_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
950	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	169	Q72AS4_169_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
951	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	104	Q72AS4_104_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
952	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	008	Q72AS4_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
953	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	090	Q72AS4_090_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
954	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	091	Q72AS4_091_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
955	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	005	Q72AS4_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
956	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	198	Q72AS4_198_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
957	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	071	Q72AS4_071_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
958	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	102	Q72AS4_102_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
959	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	045	Q72AS4_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
960	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	166	Q72AS4_166_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
961	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	125	Q72AS4_125_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
962	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	U100-001	Q72AS4_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
963	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	059	Q72AS4_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
964	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	041	Q72AS4_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
965	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	U10-004	Q72AS4_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
966	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	049	Q72AS4_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
967	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	012	Q72AS4_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
968	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	139	Q72AS4_139_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
969	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	119	Q72AS4_119_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
970	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	U100-008	Q72AS4_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
971	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	043	Q72AS4_043_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
972	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	197	Q72AS4_197_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
973	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	098	Q72AS4_098_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
974	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	106	Q72AS4_106_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
975	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	134	Q72AS4_134_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
976	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	030	Q72AS4_030_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
977	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	190	Q72AS4_190_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
978	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	126	Q72AS4_126_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
979	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	161	Q72AS4_161_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
980	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	108	Q72AS4_108_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
981	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	U10-005	Q72AS4_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
982	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	185	Q72AS4_185_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
983	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	014	Q72AS4_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
984	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	133	Q72AS4_133_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
985	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	050	Q72AS4_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
986	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	191	Q72AS4_191_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
987	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	019	Q72AS4_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
988	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	011	Q72AS4_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
989	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	128	Q72AS4_128_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
990	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	173	Q72AS4_173_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
991	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	080	Q72AS4_080_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
992	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	150	Q72AS4_150_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
993	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	U10-001	Q72AS4_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
994	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	U100-003	Q72AS4_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
995	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	144	Q72AS4_144_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
996	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	107	Q72AS4_107_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
997	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	076	Q72AS4_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
998	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	149	Q72AS4_149_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
999	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	129	Q72AS4_129_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
1000	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	123	Q72AS4_123_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
1001	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	131	Q72AS4_131_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
1002	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	021	Q72AS4_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
1003	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	148	Q72AS4_148_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
1004	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	U10-008	Q72AS4_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
1005	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	U100-009	Q72AS4_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
1006	Q72AS4	3ze7	52-205	237-315	AF-Q72AS4-F1-model_v4.cif	A	044	Q72AS4_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
