uniprot	cluster	region_1	region_2	mean_pae_1_1	mean_pae_1_2	mean_pae_2_2
P27577	024	304-310,416-441	335-415	16.704	23.463	11.958
P27577	015	304-310,416-441	335-415	17.129	22.688	10.32
P27577	007	304-310,416-441	335-415	15.777	21.146	11.607
P27577	U10-000	304-310,416-441	335-415	16.261	17.361	2.212
P27577	U100-005	304-310,416-441	335-415	16.266	17.33	1.817
P27577	047	304-310,416-441	335-415	16.537	22.729	10.806
P27577	052	304-310,416-441	335-415	14.422	20.749	11.921
P27577	004	304-310,416-441	335-415	14.277	20.739	12.451
P27577	008	304-310,416-441	335-415	14.363	19.003	9.691
P27577	036	304-310,416-441	335-415	15.289	20.139	7.747
P27577	U100-006	304-310,416-441	335-415	16.394	17.597	1.932
P27577	014	304-310,416-441	335-415	16.74	22.857	11.044
P27577	045	304-310,416-441	335-415	17.067	21.172	9.273
P27577	010	304-310,416-441	335-415	13.574	20.001	11.078
P27577	054	304-310,416-441	335-415	16.18	21.116	13.626
P27577	U10-001	304-310,416-441	335-415	16.113	17.182	2.095
P27577	005	304-310,416-441	335-415	12.076	16.433	12.396
P27577	U10-006	304-310,416-441	335-415	15.815	16.993	2.013
P27577	055	304-310,416-441	335-415	15.787	21.923	9.628
P27577	U100-004	304-310,416-441	335-415	16.231	17.521	1.945
O08967	023	251-265,383-395	77-206	18.489	27.788	8.465
O08967	U10-001	251-265,383-395	77-206	15.57	24.791	2.367
O08967	058	251-265,383-395	77-206	17.208	26.59	8.078
O08967	032	251-265,383-395	77-206	17.216	24.359	10.245
O08967	000	251-265,383-395	77-206	17.813	26.382	9.764
O08967	029	251-265,383-395	77-206	16.85	27.176	9.104
O08967	031	251-265,383-395	77-206	16.975	27.837	14.939
O08967	052	251-265,383-395	77-206	15.297	22.411	6.868
O08967	054	251-265,383-395	77-206	17.856	27.039	6.377
O08967	033	251-265,383-395	77-206	15.112	18.506	7.455
O08967	030	251-265,383-395	77-206	14.921	29.377	12.354
O08967	U100-005	251-265,383-395	77-206	10.613	22.047	2.195
O08967	065	251-265,383-395	77-206	18.07	26.451	3.071
O08967	009	251-265,383-395	77-206	17.133	27.102	14.968
O08967	008	251-265,383-395	77-206	15.912	25.426	6.974
O08967	010	251-265,383-395	77-206	16.846	26.956	7.772
O08967	050	251-265,383-395	77-206	15.379	20.081	5.823
O08967	056	251-265,383-395	77-206	19.215	27.307	15.954
O08967	059	251-265,383-395	77-206	17.776	25.186	2.73
O08967	012	251-265,383-395	77-206	16.382	26.343	7.325
O08967	044	251-265,383-395	77-206	17.633	27.274	14.386
O08967	061	251-265,383-395	77-206	18.317	26.773	3.336
O08967	004	251-265,383-395	77-206	18.482	27.421	10.701
O08967	006	251-265,383-395	77-206	18.434	28.472	15.549
O08967	U10-003	251-265,383-395	77-206	14.597	23.838	2.434
O08967	060	251-265,383-395	77-206	18.077	27.646	2.908
O08967	U10-009	251-265,383-395	77-206	13.271	22.554	2.382
O08967	062	251-265,383-395	77-206	17.8	27.026	13.318
O08967	U10-000	251-265,383-395	77-206	14.308	25.006	3.19
O08967	U100-003	251-265,383-395	77-206	10.999	20.631	2.322
O08967	066	251-265,383-395	77-206	17.282	27.45	16.793
O08967	U100-006	251-265,383-395	77-206	11.08	22.293	2.178
O08967	035	251-265,383-395	77-206	17.555	27.188	14.988
O08967	U100-009	251-265,383-395	77-206	11.277	22.82	2.222
O08967	020	251-265,383-395	77-206	16.917	23.022	3.658
O08967	047	251-265,383-395	77-206	16.117	25.329	8.757
O08967	064	251-265,383-395	77-206	17.456	26.96	15.639
O08967	027	251-265,383-395	77-206	16.922	24.175	4.958
O08967	039	251-265,383-395	77-206	16.684	27.246	17.477
O08967	036	251-265,383-395	77-206	17.79	28.467	16.908
O08967	028	251-265,383-395	77-206	18.468	26.658	3.179
O08967	U10-004	251-265,383-395	77-206	15.95	24.676	2.493
O08967	U100-007	251-265,383-395	77-206	10.622	19.692	2.326
O08967	016	251-265,383-395	77-206	15.365	23.511	2.772
O08967	043	251-265,383-395	77-206	15.179	23.547	6.961
O08967	003	251-265,383-395	77-206	17.238	24.468	2.979
O08967	017	251-265,383-395	77-206	17.332	27.75	3.081
O08967	019	251-265,383-395	77-206	18.393	27.982	15.359
O08967	U100-000	251-265,383-395	77-206	11.878	23.272	2.218
O08967	U10-008	251-265,383-395	77-206	14.696	23.068	2.335
O08967	022	251-265,383-395	77-206	14.701	26.591	4.762
O08967	026	251-265,383-395	77-206	17.866	26.518	10.656
O08967	015	251-265,383-395	77-206	17.218	24.938	12.229
O08967	007	251-265,383-395	77-206	16.583	26.962	15.53
O08967	055	251-265,383-395	77-206	18.331	27.248	17.16
O08967	014	251-265,383-395	77-206	16.494	23.549	6.889
O08967	063	251-265,383-395	77-206	17.873	28.795	12.91
O08967	041	251-265,383-395	77-206	16.2	23.423	5.824
O08967	051	251-265,383-395	77-206	15.293	22.295	7.482
O08967	048	251-265,383-395	77-206	17.921	27.881	10.835
O08967	024	251-265,383-395	77-206	16.447	23.668	8.148
O08967	U100-004	251-265,383-395	77-206	11.33	21.33	2.24
O08967	U10-005	251-265,383-395	77-206	11.862	16.746	2.879
O08967	046	251-265,383-395	77-206	15.021	27.964	17.046
O08967	U10-007	251-265,383-395	77-206	16.37	22.46	3.286
O08967	042	251-265,383-395	77-206	17.667	28.157	11.601
O08967	U10-006	251-265,383-395	77-206	15.633	23.599	2.862
O08967	034	251-265,383-395	77-206	17.835	28.797	5.961
O08967	021	251-265,383-395	77-206	17.958	26.627	16.963
O08967	057	251-265,383-395	77-206	16.728	25.527	3.859
O08967	013	251-265,383-395	77-206	17.56	25.11	7.108
O08967	011	251-265,383-395	77-206	17.523	26.765	15.619
O08967	053	251-265,383-395	77-206	18.27	26.046	11.275
O08967	018	251-265,383-395	77-206	19.345	28.771	14.383
O08967	U100-001	251-265,383-395	77-206	10.2	22.265	2.286
O08967	001	251-265,383-395	77-206	15.672	24.853	3.164
O08967	U100-002	251-265,383-395	77-206	9.777	21.72	2.291
O08967	025	251-265,383-395	77-206	17.949	25.916	3.57
O08967	005	251-265,383-395	77-206	14.158	21.557	6.905
O08967	038	251-265,383-395	77-206	18.681	24.648	4.157
O08967	040	251-265,383-395	77-206	12.252	16.532	7.586
O08967	002	251-265,383-395	77-206	17.302	25.579	5.372
O08967	U10-002	251-265,383-395	77-206	10.233	18.158	2.356
O08967	049	251-265,383-395	77-206	15.838	26.492	12.901
O08967	045	251-265,383-395	77-206	17.213	27.163	13.81
O08967	037	251-265,383-395	77-206	18.657	28.452	10.544
O08967	U100-008	251-265,383-395	77-206	9.896	19.159	2.275
P53042	032	28-129	495-499,200-494	2.193	26.534	17.143
P53042	U100-003	28-129	495-499,200-494	1.894	4.832	5.474
P53042	062	28-129	495-499,200-494	6.385	28.733	17.415
P53042	059	28-129	495-499,200-494	5.396	28.17	19.245
P53042	016	28-129	495-499,200-494	2.193	27.258	15.357
P53042	U100-006	28-129	495-499,200-494	1.9	4.289	4.872
P53042	020	28-129	495-499,200-494	1.986	13.079	10.15
P53042	U100-007	28-129	495-499,200-494	1.88	4.593	5.007
P53042	U10-005	28-129	495-499,200-494	2.08	23.62	14.207
P53042	028	28-129	495-499,200-494	11.412	26.914	16.063
P53042	000	28-129	495-499,200-494	1.938	4.463	5.47
P53042	058	28-129	495-499,200-494	11.229	27.567	15.427
P53042	042	28-129	495-499,200-494	16.152	27.796	18.004
P53042	007	28-129	495-499,200-494	14.269	29.717	20.4
P53042	013	28-129	495-499,200-494	7.665	27.352	18.698
P53042	U10-004	28-129	495-499,200-494	1.999	15.941	11.898
P53042	U100-008	28-129	495-499,200-494	1.896	4.897	4.618
P53042	025	28-129	495-499,200-494	13.922	29.287	17.193
P53042	U100-001	28-129	495-499,200-494	1.918	4.856	5.285
P53042	011	28-129	495-499,200-494	5.05	25.546	12.735
P53042	034	28-129	495-499,200-494	2.186	27.887	16.491
P53042	U10-001	28-129	495-499,200-494	1.974	12.018	11.729
P53042	002	28-129	495-499,200-494	2.043	24.16	12.427
P53042	U10-000	28-129	495-499,200-494	1.965	8.991	7.631
P53042	U100-009	28-129	495-499,200-494	1.877	4.257	4.482
P53042	010	28-129	495-499,200-494	6.875	25.697	14.709
P53042	024	28-129	495-499,200-494	2.303	24.006	13.476
P53042	012	28-129	495-499,200-494	12.692	28.716	17.567
P53042	026	28-129	495-499,200-494	10.397	27.853	14.215
P53042	015	28-129	495-499,200-494	12.888	26.665	15.336
P53042	053	28-129	495-499,200-494	2.049	27.242	15.513
P53042	049	28-129	495-499,200-494	17.799	27.578	16.496
P53042	060	28-129	495-499,200-494	7.376	26.595	15.949
P53042	041	28-129	495-499,200-494	14.608	29.656	19.306
P53042	U10-009	28-129	495-499,200-494	1.977	7.424	7.953
P53042	022	28-129	495-499,200-494	2.103	26.665	16.064
P53042	036	28-129	495-499,200-494	2.204	27.116	14.933
P53042	U10-008	28-129	495-499,200-494	1.964	10.122	8.92
P53042	018	28-129	495-499,200-494	9.187	27.634	16.362
P53042	055	28-129	495-499,200-494	16.316	28.717	15.182
P53042	029	28-129	495-499,200-494	2.098	26.687	15.166
P53042	017	28-129	495-499,200-494	10.714	26.367	15.492
P53042	030	28-129	495-499,200-494	12.837	28.932	19.244
P53042	033	28-129	495-499,200-494	10.642	27.691	20.241
P53042	035	28-129	495-499,200-494	2.009	18.352	13.409
P53042	047	28-129	495-499,200-494	2.06	14.93	12.657
P53042	038	28-129	495-499,200-494	12.811	27.057	15.138
P53042	U10-006	28-129	495-499,200-494	2.014	9.471	8.741
P53042	U100-004	28-129	495-499,200-494	1.888	4.702	4.892
P53042	051	28-129	495-499,200-494	5.272	29.099	17.733
P53042	023	28-129	495-499,200-494	10.212	27.03	14.983
P53042	001	28-129	495-499,200-494	4.283	23.415	15.744
P53042	006	28-129	495-499,200-494	14.515	27.09	14.704
P53042	U100-000	28-129	495-499,200-494	1.918	4.552	4.917
P53042	039	28-129	495-499,200-494	15.978	27.922	17.605
P53042	044	28-129	495-499,200-494	2.126	28.034	16.774
P53042	046	28-129	495-499,200-494	2.061	27.566	12.195
P53042	U100-005	28-129	495-499,200-494	1.912	4.762	4.425
P53042	008	28-129	495-499,200-494	16.566	29.12	17.73
P53042	052	28-129	495-499,200-494	2.283	25.41	15.129
P53042	U10-002	28-129	495-499,200-494	1.974	8.904	7.274
P53042	U10-007	28-129	495-499,200-494	1.957	19.655	10.084
P53042	005	28-129	495-499,200-494	14.132	28.646	14.823
P53042	063	28-129	495-499,200-494	16.584	29.962	15.522
P53042	021	28-129	495-499,200-494	9.951	28.225	16.391
P53042	043	28-129	495-499,200-494	7.393	27.294	15.113
P53042	037	28-129	495-499,200-494	11.234	26.401	15.539
P53042	003	28-129	495-499,200-494	2.156	25.549	15.818
P53042	056	28-129	495-499,200-494	13.029	27.549	15.318
P53042	U10-003	28-129	495-499,200-494	2.014	12.672	8.382
P53042	040	28-129	495-499,200-494	10.098	27.541	16.033
P53042	057	28-129	495-499,200-494	13.141	27.712	14.886
P53042	064	28-129	495-499,200-494	16.625	28.49	14.146
P53042	054	28-129	495-499,200-494	12.531	26.947	16.066
P53042	019	28-129	495-499,200-494	16.482	29.592	20.643
P53042	U100-002	28-129	495-499,200-494	1.905	5.461	5.323
P53042	048	28-129	495-499,200-494	1.968	25.636	13.351
P53042	027	28-129	495-499,200-494	13.258	27.111	17.816
P53042	004	28-129	495-499,200-494	14.505	29.804	17.926
P53042	061	28-129	495-499,200-494	7.866	27.849	12.236
P53042	045	28-129	495-499,200-494	15.668	27.985	16.98
P53042	050	28-129	495-499,200-494	2.029	23.746	12.875
P53042	014	28-129	495-499,200-494	11.274	29.001	16.905
P53042	031	28-129	495-499,200-494	4.484	23.281	15.11
P53042	009	28-129	495-499,200-494	13.543	28.836	18.027
